Company,Date,Day Close,Prev Close,Turnover,Change (%)
CITRUS LEISURE,22-Mar-23,6.4,6.4,"2,560.00",0
CITRUS LEISURE,23-Mar-23,6.5,6.4,"5,675.00",1.5625
CITRUS LEISURE,24-Mar-23,6.6,6.5,"3,608,909.00",1.5385
CITRUS LEISURE,27-Mar-23,6.5,6.9,"116,759.30",-5.7971
CITRUS LEISURE,28-Mar-23,6.5,6.9,"349,092.20",-5.7971
CITRUS LEISURE,29-Mar-23,6.4,6.7,"51,830.00",-4.4776
CITRUS LEISURE,30-Mar-23,6.4,6.6,"65,611.10",-3.0303
CITRUS LEISURE,31-Mar-23,6.6,6.3,"72,017.40",4.7619
CITRUS LEISURE,03-Apr-23,6.4,6.4,"4,811.50",0
CITRUS LEISURE,04-Apr-23,6.5,6.5,"34,443.50",0
CITRUS LEISURE,06-Apr-23,6.5,6.5,"20,160.00",0
CITRUS LEISURE,10-Apr-23,6.3,6.3,"13,034.90",0
CITRUS LEISURE,11-Apr-23,6.5,6.6,"94,244.60",-1.5152
CITRUS LEISURE,12-Apr-23,6.5,6.5,"393,398.30",0
CITRUS LEISURE,17-Apr-23,6.3,6.7,"154,982.60",-5.9701
CITRUS LEISURE,18-Apr-23,6.5,6.5,"14,300.00",0
CITRUS LEISURE,19-Apr-23,6.2,6.6,"456,481.60",-6.0606
CITRUS LEISURE,20-Apr-23,6.4,6.4,"11,709.40",0
CITRUS LEISURE,21-Apr-23,6.2,6.2,"27,556.50",0
CITRUS LEISURE,24-Apr-23,6.3,6.2,"86,991.00",1.6129
CITRUS LEISURE,25-Apr-23,6.1,6.2,"57,975.90",-1.6129
CITRUS LEISURE,26-Apr-23,6.2,6.4,"96,240.60",-3.125
CITRUS LEISURE,27-Apr-23,6.1,6.1,"509,686.20",0
CITRUS LEISURE,28-Apr-23,6.2,6.1,"287,513.60",1.6393
CITRUS LEISURE,02-May-23,5.6,5.9,"1,018,599.70",-5.0847
CITRUS LEISURE,03-May-23,5.7,5.9,"101,460.60",-3.3898
CITRUS LEISURE,08-May-23,5.9,5.8,"105,581.10",1.7241
CITRUS LEISURE,09-May-23,5.7,5.6,"41,661.60",1.7857
CITRUS LEISURE,10-May-23,5.7,5.7,"114,764.30",0
CITRUS LEISURE,11-May-23,5.6,5.8,"24,636.60",-3.4483
CITRUS LEISURE,12-May-23,5.8,5.7,"71,136.60",1.7544
CITRUS LEISURE,15-May-23,5.6,5.6,"22,624.00",0
CITRUS LEISURE,16-May-23,5.6,5.6,"3,250.20",0
CITRUS LEISURE,17-May-23,5.6,5.8,"57,679.80",-3.4483
CITRUS LEISURE,18-May-23,5.6,5.6,"1,239.70",0
CITRUS LEISURE,19-May-23,5.6,5.7,"24,097.10",-1.7544
CITRUS LEISURE,22-May-23,5.4,5.5,"50,706.50",-1.8182
CITRUS LEISURE,23-May-23,5.5,5.4,"10,226.80",1.8519
CITRUS LEISURE,24-May-23,5.6,5.4,"2,233.50",3.7037
CITRUS LEISURE,25-May-23,5.6,5.7,"5,794.00",-1.7544
CITRUS LEISURE,26-May-23,5.5,5.8,"69,914.60",-5.1724
CITRUS LEISURE,29-May-23,5.5,5.5,"55,307.50",0
CITRUS LEISURE,30-May-23,5.4,5.4,"113,724.00",0
CITRUS LEISURE,31-May-23,5.9,5.6,"104,166.90",5.3571
CITRUS LEISURE,01-Jun-23,5.6,5.9,"32,905.00",-5.0847
CITRUS LEISURE,02-Jun-23,5.8,5.8,"22,843.80",0
CITRUS LEISURE,05-Jun-23,6,6,"1,015.00",0
CITRUS LEISURE,06-Jun-23,5.8,5.7,"107,472.80",1.7544
CITRUS LEISURE,07-Jun-23,5.6,5.6,"395,004.50",0
CITRUS LEISURE,08-Jun-23,5.9,5.6,"7,109.00",5.3571
CITRUS LEISURE,09-Jun-23,5.9,5.8,"1,857.00",1.7241
CITRUS LEISURE,12-Jun-23,5.9,5.7,"141,722.00",3.5088
CITRUS LEISURE,13-Jun-23,5.9,5.7,"294,244.30",3.5088
CITRUS LEISURE,14-Jun-23,5.9,5.6,"73,364.60",5.3571
CITRUS LEISURE,15-Jun-23,6,5.7,"69,394.60",5.2632
CITRUS LEISURE,16-Jun-23,5.9,6,"14,271.60",-1.6667
CITRUS LEISURE,19-Jun-23,5.8,6,"9,109.40",-3.3333
CITRUS LEISURE,20-Jun-23,5.9,5.7,"28,912.00",3.5088
CITRUS LEISURE,21-Jun-23,5.8,5.9,"58,599.20",-1.6949
CITRUS LEISURE,22-Jun-23,6,6.2,"18,924.50",-3.2258
CITRUS LEISURE,23-Jun-23,5.8,5.9,"29,477.60",-1.6949
CITRUS LEISURE,26-Jun-23,5.8,5.9,295,-1.6949
CITRUS LEISURE,27-Jun-23,5.7,5.9,"98,439.80",-3.3898
CITRUS LEISURE,28-Jun-23,5.8,6,"23,635.90",-3.3333
CITRUS LEISURE,04-Jul-23,5.9,6,"183,130.20",-1.6667
CITRUS LEISURE,05-Jul-23,6,6.1,"410,211.00",-1.6393
CITRUS LEISURE,06-Jul-23,6.1,6.2,"1,592,231.10",-1.6129
CITRUS LEISURE,07-Jul-23,6.3,6.2,"475,768.60",1.6129
CITRUS LEISURE,10-Jul-23,6.5,6.3,"3,155,036.80",3.1746
CITRUS LEISURE,11-Jul-23,6.7,6.8,"1,731,093.60",-1.4706
CITRUS LEISURE,12-Jul-23,6.7,6.9,"894,667.40",-2.8986
CITRUS LEISURE,13-Jul-23,6.7,6.8,"1,268,034.30",-1.4706
CITRUS LEISURE,14-Jul-23,6.7,6.8,"916,630.60",-1.4706
CITRUS LEISURE,17-Jul-23,6.7,6.7,"89,541.80",0
CITRUS LEISURE,18-Jul-23,6.5,6.8,"279,449.50",-4.4118
CITRUS LEISURE,19-Jul-23,6.7,6.7,"377,596.70",0
CITRUS LEISURE,20-Jul-23,6.7,6.8,"465,114.50",-1.4706
CITRUS LEISURE,21-Jul-23,6.6,6.5,"199,648.60",1.5385
CITRUS LEISURE,24-Jul-23,7,6.7,"2,431,394.50",4.4776
CITRUS LEISURE,25-Jul-23,7.1,7.2,"2,069,283.60",-1.3889
CITRUS LEISURE,26-Jul-23,6.8,7.1,"105,665.90",-4.2254
CITRUS LEISURE,27-Jul-23,7,7,"667,573.10",0
CITRUS LEISURE,28-Jul-23,7,6.9,"499,082.20",1.4493
CITRUS LEISURE,31-Jul-23,6.9,7.1,"75,482.10",-2.8169
CITRUS LEISURE,02-Aug-23,7.2,7,"3,614,206.20",2.8571
CITRUS LEISURE,03-Aug-23,7.5,7.1,"2,168,626.40",5.6338
CITRUS LEISURE,04-Aug-23,7.1,7.4,"1,588,472.10",-4.0541
CITRUS LEISURE,07-Aug-23,6.9,7.1,"393,037.40",-2.8169
CITRUS LEISURE,08-Aug-23,7,7,"268,373.00",0
CITRUS LEISURE,09-Aug-23,7.1,7.2,"148,170.40",-1.3889
CITRUS LEISURE,10-Aug-23,7.1,7.1,"7,580.80",0
CITRUS LEISURE,11-Aug-23,6.8,6.9,"48,672.90",-1.4493
CITRUS LEISURE,14-Aug-23,6.7,7.1,"427,802.50",-5.6338
CITRUS LEISURE,15-Aug-23,6.8,7,"123,348.80",-2.8571
CITRUS LEISURE,16-Aug-23,6.8,7,"118,601.20",-2.8571
CITRUS LEISURE,17-Aug-23,6.9,7,"89,337.20",-1.4286
CITRUS LEISURE,18-Aug-23,6.8,6.9,"30,422.00",-1.4493
CITRUS LEISURE,21-Aug-23,6.5,6.8,"327,308.80",-4.4118
CITRUS LEISURE,22-Aug-23,6.8,6.9,"466,224.80",-1.4493
CITRUS LEISURE,23-Aug-23,7.3,6.9,"1,060,855.30",5.7971
CITRUS LEISURE,24-Aug-23,7.1,7.3,"2,455,191.20",-2.7397
CITRUS LEISURE,25-Aug-23,7.2,7.3,"521,809.50",-1.3699
CITRUS LEISURE,28-Aug-23,7.1,7.2,"564,605.80",-1.3889
CITRUS LEISURE,29-Aug-23,7.1,7.4,"159,547.90",-4.0541
CITRUS LEISURE,31-Aug-23,7.5,7.4,"3,558,948.40",1.3514
CITRUS LEISURE,01-Sep-23,7.2,7.3,"730,574.60",-1.3699
CITRUS LEISURE,04-Sep-23,7.4,7.5,"40,273.30",-1.3333
CITRUS LEISURE,05-Sep-23,7.2,7.5,"166,477.40",-4
CITRUS LEISURE,06-Sep-23,6.8,7.4,"1,167,484.20",-8.1081
CITRUS LEISURE,07-Sep-23,7.1,7,"127,018.30",1.4286
CITRUS LEISURE,08-Sep-23,7.3,7.3,"58,751.50",0
CITRUS LEISURE,11-Sep-23,7.2,7.4,"559,421.50",-2.7027
CITRUS LEISURE,12-Sep-23,7.1,7.1,"345,638.90",0
CITRUS LEISURE,13-Sep-23,7.3,7.4,"190,238.20",-1.3514
CITRUS LEISURE,14-Sep-23,7.1,7.3,"73,209.50",-2.7397
CITRUS LEISURE,15-Sep-23,7.2,7.1,"45,714.30",1.4085
CITRUS LEISURE,18-Sep-23,7,7.2,"46,401.70",-2.7778
CITRUS LEISURE,19-Sep-23,7,7.2,"101,417.30",-2.7778
CITRUS LEISURE,20-Sep-23,7.1,7,"19,342.10",1.4286
CITRUS LEISURE,21-Sep-23,7.1,7.2,"54,619.30",-1.3889
CITRUS LEISURE,22-Sep-23,7.1,7.1,71,0
CITRUS LEISURE,25-Sep-23,6.9,6.9,"74,100.00",0
CITRUS LEISURE,26-Sep-23,6.9,6.9,"12,666.40",0
CITRUS LEISURE,27-Sep-23,6.9,6.8,"130,464.40",1.4706
CITRUS LEISURE,02-Oct-23,6.9,7,"124,809.90",-1.4286
CITRUS LEISURE,03-Oct-23,6.9,7,35,-1.4286
CITRUS LEISURE,04-Oct-23,6.7,6.8,"101,080.10",-1.4706
CITRUS LEISURE,05-Oct-23,6.9,6.7,"26,789.30",2.9851
CITRUS LEISURE,06-Oct-23,6.9,6.9,"1,262.70",0
CITRUS LEISURE,09-Oct-23,6.9,6.7,"140,390.80",2.9851
CITRUS LEISURE,10-Oct-23,6.5,6.5,"182,552.50",0
CITRUS LEISURE,11-Oct-23,6.4,6.9,"147,013.30",-7.2464
CITRUS LEISURE,12-Oct-23,6.6,6.6,"13,897.50",0
CITRUS LEISURE,13-Oct-23,6.5,6.5,"93,947.50",0
CITRUS LEISURE,16-Oct-23,6.4,6.5,"7,342.40",-1.5385
CITRUS LEISURE,17-Oct-23,6.4,6.6,"56,202.60",-3.0303
CITRUS LEISURE,18-Oct-23,6.2,6.3,"101,861.70",-1.5873
CITRUS LEISURE,19-Oct-23,6.3,6.1,"68,717.70",3.2787
CITRUS LEISURE,20-Oct-23,6.6,6.5,"33,401.50",1.5385
CITRUS LEISURE,23-Oct-23,6.3,6.9,"14,823.00",-8.6957
CITRUS LEISURE,24-Oct-23,5.9,6.3,"636,975.60",-6.3492
CITRUS LEISURE,26-Oct-23,5.6,6,"157,278.20",-6.6667
CITRUS LEISURE,27-Oct-23,6.3,6,"11,831.40",5
CITRUS LEISURE,30-Oct-23,6.3,6.5,331.5,-3.0769
CITRUS LEISURE,31-Oct-23,6.4,6.4,"6,231.40",0
CITRUS LEISURE,01-Nov-23,6.1,6.5,"28,426.00",-6.1538
CITRUS LEISURE,02-Nov-23,6,6.4,"51,164.00",-6.25
CITRUS LEISURE,03-Nov-23,6,6.4,"39,618.00",-6.25
CITRUS LEISURE,06-Nov-23,6,6.5,"168,899.50",-7.6923
CITRUS LEISURE,07-Nov-23,6.1,6.4,"212,521.40",-4.6875
CITRUS LEISURE,08-Nov-23,6.5,6.5,"224,408.00",0
CITRUS LEISURE,09-Nov-23,6.5,6.5,97.5,0
CITRUS LEISURE,10-Nov-23,6.1,6.6,"186,499.10",-7.5758
CITRUS LEISURE,13-Nov-23,5.9,6,"158,258.00",-1.6667
CITRUS LEISURE,14-Nov-23,6.1,6.1,"20,049.90",0
CITRUS LEISURE,15-Nov-23,6.1,6.4,"105,314.40",-4.6875
CITRUS LEISURE,16-Nov-23,6.2,6.2,"11,343.00",0
CITRUS LEISURE,17-Nov-23,5.9,5.9,"19,774.10",0
CITRUS LEISURE,20-Nov-23,5.9,6,"8,935.60",-1.6667
CITRUS LEISURE,21-Nov-23,5.9,5.9,"40,592.00",0
CITRUS LEISURE,22-Nov-23,5.8,5.7,"14,262.20",1.7544
CITRUS LEISURE,23-Nov-23,5.6,5.9,"37,969.30",-5.0847
CITRUS LEISURE,24-Nov-23,5.5,5.7,"255,063.00",-3.5088
CITRUS LEISURE,27-Nov-23,5.5,5.8,17.2,-5.1724
CITRUS LEISURE,28-Nov-23,5.8,5.7,"7,829.70",1.7544
CITRUS LEISURE,29-Nov-23,5.8,5.9,"36,278.00",-1.6949
CITRUS LEISURE,30-Nov-23,6.2,6.2,"6,267.20",0
CITRUS LEISURE,01-Dec-23,6,5.8,"38,861.90",3.4483
CITRUS LEISURE,04-Dec-23,6.2,6.1,"131,941.20",1.6393
CITRUS LEISURE,05-Dec-23,6,6.3,"1,230.00",-4.7619
CITRUS LEISURE,06-Dec-23,5.9,6.3,"75,814.20",-6.3492
CITRUS LEISURE,07-Dec-23,6,5.9,"314,350.00",1.6949
CITRUS LEISURE,08-Dec-23,5.9,6,"5,726.20",-1.6667
CITRUS LEISURE,11-Dec-23,5.9,6.1,342.2,-3.2787
CITRUS LEISURE,12-Dec-23,6,6.1,"12,616.10",-1.6393
CITRUS LEISURE,13-Dec-23,5.9,5.9,"47,164.60",0
CITRUS LEISURE,14-Dec-23,5.9,6.3,"45,563.40",-6.3492
CITRUS LEISURE,15-Dec-23,6,6,"1,290.00",0
CITRUS LEISURE,18-Dec-23,5.7,6,"7,503.40",-5
CITRUS LEISURE,19-Dec-23,5.7,5.7,"68,229.00",0
CITRUS LEISURE,20-Dec-23,5.7,5.7,"3,807.60",0
CITRUS LEISURE,21-Dec-23,5.7,5.8,"31,850.00",-1.7241
CITRUS LEISURE,22-Dec-23,5.7,6,35,-5
CITRUS LEISURE,27-Dec-23,5.7,5.8,"90,962.90",-1.7241
CITRUS LEISURE,28-Dec-23,5.7,5.7,"64,341.80",0
CITRUS LEISURE,29-Dec-23,5.6,5.7,"98,398.20",-1.7544
REGNIS,02-Jan-23,42.5,42.5,"25,967.50",0
REGNIS,09-Jan-23,42.5,43.9,965.8,-3.1891
REGNIS,10-Jan-23,42.1,42.6,"52,575.00",-1.1737
REGNIS,11-Jan-23,42.1,42.1,"2,629.00",0
REGNIS,17-Jan-23,41.3,41.5,"10,895.40",-0.4819
REGNIS,18-Jan-23,40.9,41.1,"76,215.80",-0.4866
REGNIS,20-Jan-23,43.3,43.4,"44,615.00",-0.2304
REGNIS,23-Jan-23,42.1,41.8,"130,533.00",0.7177
REGNIS,24-Jan-23,43.8,43.7,"61,320.80",0.2288
REGNIS,25-Jan-23,43.8,43.1,"23,625.80",1.6241
REGNIS,26-Jan-23,42,42.1,"41,289.50",-0.2375
REGNIS,27-Jan-23,42,42,422.5,0
REGNIS,31-Jan-23,42,43.5,87,-3.4483
REGNIS,01-Feb-23,42.2,42.1,"100,772.60",0.2375
REGNIS,02-Feb-23,41.3,42,"245,542.40",-1.6667
REGNIS,03-Feb-23,42.8,42.8,"8,988.00",0
REGNIS,06-Feb-23,42.8,42.8,"6,421.00",0
REGNIS,07-Feb-23,41.2,41.1,"208,794.80",0.2433
REGNIS,09-Feb-23,42.9,42.9,"12,870.00",0
REGNIS,10-Feb-23,42.7,42.7,"4,270.00",0
REGNIS,14-Feb-23,41.2,42.5,"11,677.50",-3.0588
REGNIS,15-Feb-23,41,41,"76,670.00",0
REGNIS,16-Feb-23,41,41,"29,069.00",0
REGNIS,17-Feb-23,40.7,41,"192,387.90",-0.7317
REGNIS,20-Feb-23,41.1,41.4,"90,330.00",-0.7246
REGNIS,21-Feb-23,42.1,41.5,"2,849,659.40",1.4458
REGNIS,22-Feb-23,42,42.9,"3,959,969.00",-2.0979
REGNIS,23-Feb-23,42,43.9,43.9,-4.328
REGNIS,24-Feb-23,42,44.9,44.9,-6.4588
REGNIS,27-Feb-23,42.1,43,"84,620.00",-2.093
REGNIS,01-Mar-23,42,42,"75,936.00",0
REGNIS,02-Mar-23,42,42,"500,850.00",0
REGNIS,03-Mar-23,42,43,"1,058,443.00",-2.3256
REGNIS,07-Mar-23,44.6,43,"32,365.50",3.7209
REGNIS,08-Mar-23,45.4,44.7,"32,214.80",1.566
REGNIS,09-Mar-23,45,45,"90,000.00",0
REGNIS,10-Mar-23,45,45.4,908,-0.8811
REGNIS,13-Mar-23,44.9,45,"481,708.00",-0.2222
REGNIS,14-Mar-23,44.9,43.4,390.6,3.4562
REGNIS,15-Mar-23,44.7,45,"26,525.40",-0.6667
REGNIS,17-Mar-23,45,43,"2,867,645.90",4.6512
REGNIS,20-Mar-23,46.3,46.5,"110,599.80",-0.4301
REGNIS,21-Mar-23,45,46,"23,630.00",-2.1739
REGNIS,22-Mar-23,46,44.2,"861,692.20",4.0724
REGNIS,23-Mar-23,46.9,47,"152,782.00",-0.2128
REGNIS,24-Mar-23,47,46.9,"61,087.50",0.2132
REGNIS,27-Mar-23,46.3,46.8,"626,686.00",-1.0684
REGNIS,28-Mar-23,45,44.3,"67,943.70",1.5801
REGNIS,29-Mar-23,45,45,"32,016.00",0
REGNIS,30-Mar-23,45,46.5,465,-3.2258
REGNIS,31-Mar-23,46,46,"3,922,512.80",0
REGNIS,03-Apr-23,44,45,"68,250.20",-2.2222
REGNIS,04-Apr-23,44,44.4,222,-0.9009
REGNIS,06-Apr-23,43.1,44,"133,664.80",-2.0455
REGNIS,10-Apr-23,45,45,"18,000.00",0
REGNIS,11-Apr-23,45.5,44,"227,544.00",3.4091
REGNIS,12-Apr-23,45.4,45.4,"10,396.60",0
REGNIS,17-Apr-23,45,45,"820,265.60",0
REGNIS,18-Apr-23,43,43.3,"451,700.90",-0.6928
REGNIS,19-Apr-23,42.8,42.6,"141,130.00",0.4695
REGNIS,20-Apr-23,44.2,44.2,"22,100.00",0
REGNIS,21-Apr-23,43.5,43,"424,066.00",1.1628
REGNIS,24-Apr-23,43.5,43.5,696,0
REGNIS,25-Apr-23,43.5,44.8,"2,912.00",-2.9018
REGNIS,27-Apr-23,43.5,44,870,-1.1364
REGNIS,02-May-23,42,43,"133,718.00",-2.3256
REGNIS,03-May-23,42,43,"2,150.00",-2.3256
REGNIS,08-May-23,42,42,"366,534.00",0
REGNIS,09-May-23,42,42,"4,662.00",0
REGNIS,10-May-23,40,43,"1,199,370.30",-6.9767
REGNIS,11-May-23,41.9,42.4,"46,215.40",-1.1792
REGNIS,12-May-23,41,41.5,"97,294.80",-1.2048
REGNIS,15-May-23,41.1,41,"2,052,522.50",0.2439
REGNIS,16-May-23,40.3,41,"45,405.40",-1.7073
REGNIS,18-May-23,40.2,41.9,"8,081.90",-4.0573
REGNIS,19-May-23,40.5,40.4,"22,137.10",0.2475
REGNIS,22-May-23,40.5,40,"8,500.00",1.25
REGNIS,23-May-23,39,39,"32,488.40",0
REGNIS,24-May-23,39,39,352.5,0
REGNIS,25-May-23,39,40.5,"3,766.50",-3.7037
REGNIS,26-May-23,40,40.5,"46,241.50",-1.2346
REGNIS,29-May-23,39.2,40,"75,607.60",-2
REGNIS,30-May-23,39,39,"186,494.00",0
REGNIS,31-May-23,39,40,"3,400.00",-2.5
REGNIS,01-Jun-23,39,39,78,0
REGNIS,02-Jun-23,39,39,"104,919.00",0
REGNIS,05-Jun-23,37.4,39.1,"261,886.80",-4.3478
REGNIS,06-Jun-23,37.4,38,"3,799.00",-1.5789
REGNIS,08-Jun-23,38,40,"11,920.00",-5
REGNIS,09-Jun-23,41.5,42,"15,262.80",-1.1905
REGNIS,12-Jun-23,41.5,40,"4,570.00",3.75
REGNIS,13-Jun-23,41.1,42,"414,437.70",-2.1429
REGNIS,14-Jun-23,43,43,"622,297.80",0
REGNIS,15-Jun-23,43,44,44,-2.2727
REGNIS,16-Jun-23,44,43,"430,141.70",2.3256
REGNIS,19-Jun-23,43.5,45,"136,599.00",-3.3333
REGNIS,20-Jun-23,43.5,44.9,"2,159.50",-3.118
REGNIS,21-Jun-23,43,44.6,"150,533.60",-3.5874
REGNIS,22-Jun-23,42.7,44.4,"52,740.00",-3.8288
REGNIS,26-Jun-23,42.7,44.1,220.5,-3.1746
REGNIS,27-Jun-23,42.6,43.9,"321,790.00",-2.9613
REGNIS,28-Jun-23,42.6,42,596.8,1.4286
REGNIS,04-Jul-23,43.3,45,"130,169.80",-3.7778
REGNIS,05-Jul-23,42.1,45.9,"25,305.90",-8.2789
REGNIS,06-Jul-23,42,42.5,"75,195.00",-1.1765
REGNIS,07-Jul-23,45.5,43.9,"587,661.90",3.6446
REGNIS,10-Jul-23,46.5,45.7,"486,127.70",1.7505
REGNIS,11-Jul-23,46,46.5,"24,965.00",-1.0753
REGNIS,12-Jul-23,46,47.3,"2,843.00",-2.7484
REGNIS,13-Jul-23,46,46,"18,492.00",0
REGNIS,14-Jul-23,45,46,"341,760.00",-2.1739
REGNIS,17-Jul-23,45.5,46,"294,124.10",-1.087
REGNIS,18-Jul-23,45.8,45.5,"66,449.50",0.6593
REGNIS,19-Jul-23,45.8,45.5,"3,640.00",0.6593
REGNIS,20-Jul-23,44.4,44.5,"35,080.50",-0.2247
REGNIS,21-Jul-23,45,44.2,"1,450,391.00",1.81
REGNIS,24-Jul-23,45.2,46,"68,497.70",-1.7391
REGNIS,25-Jul-23,45.2,45.6,135.6,-0.8772
REGNIS,26-Jul-23,45.8,45.5,"79,356.30",0.6593
REGNIS,27-Jul-23,46.9,45.9,"2,050,580.60",2.1786
REGNIS,28-Jul-23,49.7,47,"9,698,846.10",5.7447
REGNIS,31-Jul-23,47.5,47.3,"9,533,119.00",0.4228
REGNIS,02-Aug-23,47.5,47.5,"108,026.40",0
REGNIS,03-Aug-23,50.4,50,"202,019.10",0.8
REGNIS,04-Aug-23,48,49.5,"1,406,436.30",-3.0303
REGNIS,07-Aug-23,48.8,48,"408,284.00",1.6667
REGNIS,08-Aug-23,49.5,47.1,"1,921,866.10",5.0955
REGNIS,09-Aug-23,49.9,49.3,"211,804.50",1.217
REGNIS,10-Aug-23,49.7,49.7,"33,969.90",0
REGNIS,11-Aug-23,49.8,49.8,"22,430.00",0
REGNIS,14-Aug-23,50.1,49,"317,283.60",2.2449
REGNIS,15-Aug-23,52.5,50.9,"1,520,480.40",3.1434
REGNIS,16-Aug-23,54.7,53,"306,102.50",3.2075
REGNIS,17-Aug-23,52,55,"245,880.20",-5.4545
REGNIS,18-Aug-23,52,53,757.6,-1.8868
REGNIS,21-Aug-23,52.4,49.5,"161,652.80",5.8586
REGNIS,22-Aug-23,52.5,52.5,"6,195.00",0
REGNIS,23-Aug-23,51.9,50,"31,875.50",3.8
REGNIS,24-Aug-23,50.3,50.5,"6,834.00",-0.396
REGNIS,25-Aug-23,50.7,49,"146,284.50",3.4694
REGNIS,28-Aug-23,51.4,48.4,"268,966.90",6.1983
REGNIS,29-Aug-23,51.6,51.6,"17,802.00",0
REGNIS,31-Aug-23,51.5,51.5,"103,147.60",0
REGNIS,01-Sep-23,52.1,49.9,"98,228.00",4.4088
REGNIS,04-Sep-23,52.1,52.4,157.2,-0.5725
REGNIS,05-Sep-23,47.6,50.1,"12,452,335.20",-4.99
REGNIS,06-Sep-23,49.8,47.9,"35,664.00",3.9666
REGNIS,07-Sep-23,48.6,49.9,"68,904.30",-2.6052
REGNIS,08-Sep-23,47.4,48.7,"2,289,348.10",-2.6694
REGNIS,11-Sep-23,47.4,47.4,"3,352.10",0
REGNIS,12-Sep-23,47.1,47.1,"99,051.30",0
REGNIS,13-Sep-23,46.7,48,"52,900.60",-2.7083
REGNIS,15-Sep-23,46.7,47,"1,786.00",-0.6383
REGNIS,18-Sep-23,46.7,48.3,"1,649.60",-3.3126
REGNIS,20-Sep-23,46.7,47,"2,959.50",-0.6383
REGNIS,21-Sep-23,46.7,47,376,-0.6383
REGNIS,22-Sep-23,46.7,47,327,-0.6383
REGNIS,25-Sep-23,46.7,46.5,"3,208.50",0.4301
REGNIS,26-Sep-23,46,46,"7,176.00",0
REGNIS,27-Sep-23,45.5,46.6,"26,012.00",-2.3605
REGNIS,02-Oct-23,44.6,45.5,"48,052.40",-1.978
REGNIS,03-Oct-23,46.8,44.7,"127,755.70",4.698
REGNIS,04-Oct-23,47.6,47.4,"90,081.90",0.4219
REGNIS,06-Oct-23,46.9,46.9,"24,434.90",0
REGNIS,09-Oct-23,46.9,47,329,-0.2128
REGNIS,10-Oct-23,46.9,47,"16,602.70",-0.2128
REGNIS,11-Oct-23,46,46,"4,738.00",0
REGNIS,12-Oct-23,46,46.8,"1,170.00",-1.7094
REGNIS,13-Oct-23,46.8,46.5,"46,674.30",0.6452
REGNIS,16-Oct-23,46.8,47,"2,067.80",-0.4255
REGNIS,17-Oct-23,46.8,45,"2,529.00",4
REGNIS,18-Oct-23,44.2,44.3,"53,358.40",-0.2257
REGNIS,20-Oct-23,44,45,"73,850.20",-2.2222
REGNIS,23-Oct-23,44.8,44,"61,672.30",1.8182
REGNIS,24-Oct-23,44.8,45,900,-0.4444
REGNIS,25-Oct-23,44.8,45.9,45.9,-2.3965
REGNIS,27-Oct-23,44.8,45.9,459,-2.3965
REGNIS,30-Oct-23,43,43,"38,700.00",0
REGNIS,31-Oct-23,46.7,43.2,"258,324.70",8.1019
REGNIS,01-Nov-23,48.6,48.6,"24,300.00",0
REGNIS,03-Nov-23,48.6,48.6,"1,360.80",0
REGNIS,07-Nov-23,46.1,45.1,"243,010.00",2.2173
REGNIS,09-Nov-23,48.8,48.1,"1,489,093.20",1.4553
REGNIS,10-Nov-23,45.5,48.1,"369,937.30",-5.4054
REGNIS,13-Nov-23,44.6,45.1,"68,356.00",-1.1086
REGNIS,14-Nov-23,44.5,44.5,"91,295.00",0
REGNIS,15-Nov-23,44,44,"4,400.00",0
REGNIS,16-Nov-23,45,45,"782,055.00",0
REGNIS,22-Nov-23,42.7,43.8,"19,228.00",-2.5114
REGNIS,23-Nov-23,44.9,44.9,"24,131.30",0
REGNIS,27-Nov-23,40.9,45,"308,216.90",-9.1111
REGNIS,29-Nov-23,42.8,42.7,"467,913.80",0.2342
REGNIS,30-Nov-23,42.8,43.5,130.5,-1.6092
REGNIS,01-Dec-23,44,44,"4,400.00",0
REGNIS,05-Dec-23,41.2,41.2,"29,478.00",0
REGNIS,06-Dec-23,40.6,41.6,"144,621.00",-2.4038
REGNIS,07-Dec-23,40.2,40,"129,827.00",0.5
REGNIS,08-Dec-23,42.8,40.2,"91,676.00",6.4677
REGNIS,11-Dec-23,42.8,40.1,"1,604.00",6.7332
REGNIS,12-Dec-23,40,40.4,"806,853.50",-0.9901
REGNIS,14-Dec-23,40,39.9,"8,837.90",0.2506
REGNIS,15-Dec-23,40,40,"2,000.00",0
REGNIS,18-Dec-23,39,39.8,"396,618.30",-2.0101
REGNIS,19-Dec-23,39,39.1,"37,715.70",-0.2558
REGNIS,21-Dec-23,38.3,39,"117,821.60",-1.7949
REGNIS,22-Dec-23,37.8,38.3,"748,138.70",-1.3055
REGNIS,27-Dec-23,39.6,40,"49,066.00",-1
REGNIS,28-Dec-23,39.9,40,"4,389.50",-0.25
REGNIS,29-Dec-23,39.9,39.9,"1,316.70",0
RENUKA CITY HOT.,02-Jan-23,368.75,385,385,-4.2208
RENUKA CITY HOT.,04-Jan-23,360,360,"63,000.00",0
RENUKA CITY HOT.,09-Jan-23,355.75,385,"252,270.00",-7.5974
RENUKA CITY HOT.,10-Jan-23,355.75,393.5,"6,193.50",-9.5934
RENUKA CITY HOT.,11-Jan-23,356.25,385,"360,088.25",-7.4675
RENUKA CITY HOT.,12-Jan-23,356.25,383.75,"1,920.25",-7.1661
RENUKA CITY HOT.,17-Jan-23,357.25,356,"107,200.00",0.3511
